JOB_RUN_ID,SCORE_NAME,MODEL_RUN_DATE,SERVICE_TYPE,EXECUTION_TYPE,USECASE,Success,DASHBOARD_URL
4877,churn_28_apr,2021-04-28 11:09:52,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4878,churn_propensity,2021-05-10 09:55:41,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4879,pre_2_post_prediction2,2021-05-10 10:39:18,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4880,prepaid_to_postpaid_model,2021-05-11 04:28:05,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4881,multinomial,2021-05-20 05:56:25,Prepaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4882,regression_test,2021-05-20 05:57:12,Prepaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4883,churntest,2021-05-24 05:20:54,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4884,churn_31_may,2021-06-01 05:38:49,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4885,pre_to_post_1may,2021-06-01 12:23:04,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4886,aiops,2021-06-02 05:23:22,Prepaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4887,orange_demo,2021-06-02 10:29:30,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4888,emailtesting,2021-06-04 11:18:03,Prepaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4889,test,2021-06-04 11:41:14,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4890,churnmodelmlr,2021-06-09 09:31:10,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4891,churn_etho,2021-06-10 08:21:16,Prepaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4892,nbo_prediction_model,2021-02-26 10:43:07,Postpaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
4893,nbo_prediction_model,2021-03-01 10:43:07,Postpaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
4894,clv_prediction_model,2021-02-26 17:20:16,Postpaid,Production,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
4895,clv_prediction_model,2021-02-27 17:20:16,Postpaid,Production,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
4896,churn_exe_model,2021-02-27 17:19:52,Postpaid,Production,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
4897,churn_exe_model,2021-02-28 17:19:52,Postpaid,Production,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
4898,churn_exe_model,2021-02-27 17:17:10,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4899,churn_exe_model,2021-03-01 17:17:10,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4900,clv_prediction_model,2021-02-26 17:17:53,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4901,clv_prediction_model,2021-02-28 17:17:53,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4902,nbo_prediction_model,2021-02-27 17:18:43,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4903,nbo_prediction_model,2021-03-01 17:18:43,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4904,churn_28_apr,2021-04-28 11:09:52,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4905,churn_propensity,2021-05-10 09:55:41,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4906,pre_2_post_prediction2,2021-05-10 10:39:18,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4907,prepaid_to_postpaid_model,2021-05-11 04:28:05,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4908,multinomial,2021-05-20 05:56:25,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4909,regression_test,2021-05-20 05:57:12,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4910,churntest,2021-05-24 05:20:54,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4911,churn_31_may,2021-06-01 05:38:49,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4912,pre_to_post_1may,2021-06-01 12:23:04,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4913,aiops,2021-06-02 05:23:22,Postpaid,Training,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4914,orange_demo,2021-06-02 10:29:30,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4915,emailtesting,2021-06-04 11:18:03,Postpaid,Training,Regression,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4916,test,2021-06-04 11:41:14,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4917,churnmodelmlr,2021-06-09 09:31:10,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4918,churn_etho,2021-06-10 08:21:16,Postpaid,Training,Binomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4919,nbo_prediction_model,2021-02-26 10:43:07,Prepaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
4920,nbo_prediction_model,2021-03-01 10:43:07,Prepaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
4921,clv_prediction_model,2021-02-26 17:20:16,Prepaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
4922,clv_prediction_model,2021-02-27 17:20:16,Prepaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
4923,churn_exe_model,2021-02-27 17:19:52,Prepaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
4924,churn_exe_model,2021-02-28 17:19:52,Prepaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
4925,churn_exe_model,2021-02-27 17:17:10,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4926,churn_exe_model,2021-03-01 17:17:10,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4927,clv_prediction_model,2021-02-26 17:17:53,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4928,clv_prediction_model,2021-02-28 17:17:53,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4929,nbo_prediction_model,2021-02-27 17:18:43,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4930,nbo_prediction_model,2021-03-01 17:18:43,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4931,churn_28_apr,2021-04-28 11:09:52,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4932,churn_propensity,2021-05-10 09:55:41,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4933,pre_2_post_prediction2,2021-05-10 10:39:18,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4934,prepaid_to_postpaid_model,2021-05-11 04:28:05,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4935,multinomial,2021-05-20 05:56:25,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4936,regression_test,2021-05-20 05:57:12,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4937,churntest,2021-05-24 05:20:54,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4938,churn_31_may,2021-06-01 05:38:49,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4939,pre_to_post_1may,2021-06-01 12:23:04,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4940,aiops,2021-06-02 05:23:22,Prepaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4941,orange_demo,2021-06-02 10:29:30,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4942,emailtesting,2021-06-04 11:18:03,Prepaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4943,test,2021-06-04 11:41:14,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4944,churnmodelmlr,2021-06-09 09:31:10,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4945,churn_etho,2021-06-10 08:21:16,Prepaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4946,nbo_prediction_model,2021-02-26 10:43:07,Postpaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
4947,nbo_prediction_model,2021-03-01 10:43:07,Postpaid,Production,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
4948,clv_prediction_model,2021-02-26 17:20:16,Postpaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
4949,clv_prediction_model,2021-02-27 17:20:16,Postpaid,Production,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/2a9624ea-cf40-4599-85d9-e7bb24c253e7/state/analysis
4950,churn_exe_model,2021-02-27 17:19:52,Postpaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
4951,churn_exe_model,2021-02-28 17:19:52,Postpaid,Production,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/d1e13885-3b74-40c7-b3c2-d6afede6fd56/state/analysis
4952,churn_exe_model,2021-02-27 17:17:10,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4953,churn_exe_model,2021-03-01 17:17:10,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4954,clv_prediction_model,2021-02-26 17:17:53,Postpaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4955,clv_prediction_model,2021-02-28 17:17:53,Postpaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4956,nbo_prediction_model,2021-02-27 17:18:43,Postpaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4957,nbo_prediction_model,2021-03-01 17:18:43,Postpaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4958,churn_28_apr,2021-04-28 11:09:52,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4959,churn_propensity,2021-05-10 09:55:41,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4960,pre_2_post_prediction2,2021-05-10 10:39:18,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4961,prepaid_to_postpaid_model,2021-05-11 04:28:05,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4962,multinomial,2021-05-20 05:56:25,Postpaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4963,regression_test,2021-05-20 05:57:12,Postpaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4964,churntest,2021-05-24 05:20:54,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4965,churn_31_may,2021-06-01 05:38:49,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4966,pre_to_post_1may,2021-06-01 12:23:04,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4967,aiops,2021-06-02 05:23:22,Postpaid,Training,MultiNomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/036d8c5f-2a21-448c-943e-ba2991d39752/state/0
4968,orange_demo,2021-06-02 10:29:30,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4969,emailtesting,2021-06-04 11:18:03,Postpaid,Training,Regression,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/0949be92-695d-4f5e-b99d-ade142460921/state/0
4970,test,2021-06-04 11:41:14,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4971,churnmodelmlr,2021-06-09 09:31:10,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4972,churn_etho,2021-06-10 08:21:16,Postpaid,Training,Binomial Classification,0,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/dc795112-9298-49d0-a39f-e628706aa675/state/0
4973,nbo_prediction_model,2021-02-26 10:43:07,Prepaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
4974,nbo_prediction_model,2021-03-01 10:43:07,Prepaid,Production,MultiNomial Classification,1,https://dev-qlik1.dev-red-cloud.com/sense/app/e8427129-e70b-427f-abfc-3a5ee4d8afd0/sheet/b14db52b-1645-4749-804c-803a64555ae5/state/analysis
